"iso2c","country","SH.DYN.MORT","year","iso3c","region","capital","longitude","latitude","income","lending"
"MM","Myanmar",97.2,1997,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",99.7,1996,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",102.3,1995,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",104.9,1994,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",107.6,1993,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",110.3,1992,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",113,1991,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",115.7,1990,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MN","Mongolia",17.2,2017,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",18,2016,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",18.8,2015,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",19.8,2014,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",21,2013,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",22.4,2012,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",24.2,2011,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",26.3,2010,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",28.8,2009,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",31.6,2008,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",34.7,2007,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",38,2006,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",41.7,2005,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",45.6,2004,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",49.8,2003,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",54.3,2002,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",59,2001,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",63.9,2000,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",68.7,1999,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",73.5,1998,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",78.2,1997,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",82.6,1996,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",86.8,1995,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",90.9,1994,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",95,1993,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",99,1992,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",103.2,1991,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",107.8,1990,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MO","Macao SAR, China",,2017,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2016,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2015,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2014,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2013,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2012,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2011,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2010,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2009,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2008,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2007,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2006,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2005,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2004,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2003,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2002,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2001,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,2000,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1999,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1998,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1997,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1996,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1995,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1994,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1993,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1992,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1991,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1990,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MP","Northern Mariana Islands",,2017,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2016,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2015,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2014,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2013,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2012,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2011,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2010,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2009,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2008,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2007,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2006,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2005,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2004,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2003,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2002,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2001,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2000,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1999,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1998,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1997,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1996,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1995,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1994,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1993,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1992,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1991,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,1990,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MR","Mauritania",79,2017,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",81.5,2016,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",84.1,2015,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",86.8,2014,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",89.5,2013,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",92.3,2012,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",95,2011,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",97.9,2010,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",100.6,2009,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",103.1,2008,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",105.7,2007,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",108,2006,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",110,2005,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",111.5,2004,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",112.5,2003,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",113.2,2002,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",113.6,2001,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",113.8,2000,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",113.9,1999,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114.1,1998,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114.2,1997,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114,1996,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114,1995,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",113.9,1994,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114.2,1993,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",114.8,1992,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",116.1,1991,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",117.9,1990,"MRT","Sub-Saharan Africa ","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MT","Malta",6.4,2017,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.5,2016,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.6,2015,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.6,2014,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.6,2013,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.6,2012,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.6,2011,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.7,2010,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.7,2009,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.7,2008,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.8,2007,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.8,2006,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",6.9,2005,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",7,2004,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",7.1,2003,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",7.3,2002,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",7.5,2001,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",7.7,2000,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",8,1999,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",8.3,1998,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",8.7,1997,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",9.1,1996,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",9.5,1995,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",9.8,1994,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",10.2,1993,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",10.6,1992,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",11,1991,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",11.3,1990,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MU","Mauritius",13.1,2017,"MUS","Sub-Saharan Africa ","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",13.8,2016,"MUS","Sub-Saharan Africa ","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",14.4,2015,"MUS","Sub-Saharan Africa ","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",14.7,2014,"MUS","Sub-Saharan Africa ","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
