"iso2c","country","SE.SEC.NENR.FE","year","iso3c","region","capital","longitude","latitude","income","lending"
"MK","Macedonia, FYR",,2004,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,2003,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,2002,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,2001,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,2000,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1999,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1998,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1997,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1996,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1995,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1994,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1993,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1992,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1991,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","Macedonia, FYR",,1990,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"ML","Mali",,2017,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",27.691520690918,2016,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",27.6728897094727,2015,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",29.7885208129883,2014,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",28.954610824585,2013,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2012,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",25.9985294342041,2011,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",24.6810493469238,2010,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",22.5008792877197,2009,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",21.5301208496094,2008,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2007,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2006,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2005,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2004,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2003,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2002,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2001,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,2000,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1999,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1998,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1997,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1996,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1995,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1994,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1993,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1992,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",4.00293016433716,1991,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",,1990,"MLI","Sub-Saharan Africa ","Bamako","-7.50034","13.5667","Low income","IDA"
"MM","Myanmar",58.860408782959,2017,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2016,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2015,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",49.7604484558105,2014,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2013,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2012,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2011,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",47.3822784423828,2010,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",46.3630981445313,2009,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,2008,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",44.5471801757813,2007,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",43.6813316345215,2006,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",41.2507019042969,2005,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",39.9102897644043,2004,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",35.3624610900879,2003,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",34.7061805725098,2002,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",35.1152114868164,2001,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",34.0471305847168,2000,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",29.5967807769775,1999,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1998,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1997,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1996,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1995,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1994,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1993,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1992,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1991,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",,1990,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MN","Mongolia",,2017,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",93.5732574462891,2016,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2015,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2014,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2013,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2012,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2011,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2010,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2009,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2008,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,2007,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",86.0727462768555,2006,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",87.2805709838867,2005,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",85.2830429077148,2004,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",81.9537963867188,2003,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",77.7477798461914,2002,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",74.5287322998047,2001,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",68.7195205688477,2000,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",65.2160263061523,1999,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",67.3619232177734,1998,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",66.0363388061523,1997,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",69.0181732177734,1996,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",68.0154190063477,1995,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,1994,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,1993,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,1992,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,1991,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",,1990,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MO","Macao SAR, China",,2017,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",84.6412200927734,2016,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",79.6677474975586,2015,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",77.2045593261719,2014,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",76.574462890625,2013,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",75.8176498413086,2012,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",74.752799987793,2011,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",72.4698791503906,2010,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",70.5592727661133,2009,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",68.264762878418,2008,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",68.0472717285156,2007,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",67.8302383422852,2006,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",68.3570938110352,2005,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",69.2206192016602,2004,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",70.7913208007813,2003,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",72.3355484008789,2002,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",74.5724563598633,2001,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",71.8217010498047,2000,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",68.1923599243164,1999,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1998,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1997,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1996,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1995,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1994,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1993,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",57.8796997070313,1992,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",,1991,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MO","Macao SAR, China",49.7738494873047,1990,"MAC","East Asia & Pacific","","113.55","22.1667","High income","Not classified"
"MP","Northern Mariana Islands",,2017,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2016,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2015,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2014,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2013,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2012,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2011,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2010,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2009,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2008,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2007,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2006,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2005,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2004,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2003,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2002,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
"MP","Northern Mariana Islands",,2001,"MNP","East Asia & Pacific","Saipan","145.765","15.1935","High income","Not classified"
