"region","year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","regional","N"
"Northern America","2005","adult_overweight","gender","Male","H",,,"",0.65707837226909,"0.667302545548075",1.31415674453818,327417.481,"2",0,
"Northern America","2005","adult_overweight","gender","Female","H",,,"",0.549203400194118,"0.566086185682719",1.09840680038824,327417.481,"2",0,
"Northern America","2006","adult_overweight","gender","Male","H",,,"",0.662701648471755,"0.673119418619948",1.32540329694351,330472.839,"2",0,
"Northern America","2006","adult_overweight","gender","Female","H",,,"",0.554975754721448,"0.572108419960204",1.1099515094429,330472.839,"2",0,
"Northern America","2007","adult_overweight","gender","Male","H",,,"",0.668156494449728,"0.678756605490143",1.33631298889946,333615.107,"2",0,
"Northern America","2007","adult_overweight","gender","Female","H",,,"",0.560629284036731,"0.577991156078403",1.12125856807346,333615.107,"2",0,
"Northern America","2008","adult_overweight","gender","Female","H",,,"",0.566161933647538,"0.583731432232035",1.13232386729508,336778.615,"2",0,
"Northern America","2008","adult_overweight","gender","Male","H",,,"",0.673454418175951,"0.684223598989152",1.3469088363519,336778.615,"2",0,
"Northern America","2009","adult_overweight","gender","Female","H",,,"",0.571608039519331,"0.589365741722855",1.14321607903866,339866.193,"2",0,
"Northern America","2009","adult_overweight","gender","Male","H",,,"",0.678613237894506,"0.689550684265752",1.35722647578901,339866.193,"2",0,
"Northern America","2010","adult_overweight","gender","Female","H",,,"",0.576975648142481,"0.594907498100971",1.15395129628496,342810.059,"2",0,
"Northern America","2010","adult_overweight","gender","Male","H",,,"",0.683666171026724,"0.694763642300584",1.36733234205345,342810.059,"2",0,
"Northern America","2011","adult_overweight","gender","Female","H",,,"",0.582300198236121,"0.600390993296682",1.16460039647224,345589.995,"2",0,
"Northern America","2011","adult_overweight","gender","Male","H",,,"",0.688646561437115,"0.699882296394319",1.37729312287423,345589.995,"2",0,
"Northern America","2012","adult_overweight","gender","Female","H",,,"",0.587571453005612,"0.605803346574897",1.17514290601122,348236.128,"2",0,
"Northern America","2012","adult_overweight","gender","Male","H",,,"",0.693548532724175,"0.70491312367994",1.38709706544835,348236.128,"2",0,
"Northern America","2013","adult_overweight","gender","Male","H",,,"",0.698389933609725,"0.709872143181473",1.39677986721945,350792.171,"2",0,
"Northern America","2013","adult_overweight","gender","Female","H",,,"",0.592799874284474,"0.611156487122285",1.18559974856895,350792.171,"2",0,
"Northern America","2014","adult_overweight","gender","Female","H",,,"",0.597995965204438,"0.616459122085805",1.19599193040888,353323.507,"2",0,
"Northern America","2014","adult_overweight","gender","Male","H",,,"",0.703196448665242,"0.71478567327584",1.40639289733048,353323.507,"2",0,
"Northern America","2015","adult_overweight","gender","Female","H",,,"",0.603150669817654,"0.621709111439858",1.20630133963531,355878.871,"2",0,
"Northern America","2015","adult_overweight","gender","Male","H",,,"",0.707968734843708,"0.719658895539553",1.41593746968742,355878.871,"2",0,
"Northern America","2016","adult_overweight","gender","Male","H",,,"",0.712698097147294,"0.72448389418609",1.42539619429459,358469.427,"2",0,
"Northern America","2016","adult_overweight","gender","Female","H",,,"",0.608275828682949,"0.626924348265121",1.2165516573659,358469.427,"2",0,
"Eastern Asia","1999","adult_overweight","gender","Female","H",,,"",0.270041237062018,"0.205171371564001",1.08016494824807,1427850.704,"4",0,
"Eastern Asia","1999","adult_overweight","gender","Male","H",,,"",0.267760893454398,"0.200581803645003",1.07104357381759,1427850.704,"4",0,
"Eastern Asia","2000","adult_overweight","gender","Male","H",,,"",0.273155138374048,"0.207190937606723",1.09262055349619,1436059.415,"4",0,
"Eastern Asia","2000","adult_overweight","gender","Female","H",,,"",0.27345608883363,"0.209731564586034",1.09382435533452,1436059.415,"4",0,
"Eastern Asia","2001","adult_overweight","gender","Male","H",,,"",0.278975349027271,"0.214123943795016",1.11590139610908,1444212.748,"4",0,
"Eastern Asia","2001","adult_overweight","gender","Female","H",,,"",0.277184012105346,"0.214487876031025",1.10873604842138,1444212.748,"4",0,
"Eastern Asia","2002","adult_overweight","gender","Male","H",,,"",0.285180848975326,"0.221370244324439",1.1407233959013,1452329.534,"4",0,
"Eastern Asia","2002","adult_overweight","gender","Female","H",,,"",0.281186956238717,"0.219420229008819",1.12474782495487,1452329.534,"4",0,
"Eastern Asia","2003","adult_overweight","gender","Male","H",,,"",0.291759634672305,"0.228932396119113",1.16703853868922,1460419.531,"4",0,
"Eastern Asia","2003","adult_overweight","gender","Female","H",,,"",0.285427573815161,"0.224510566648153",1.14171029526065,1460419.531,"4",0,
"Eastern Asia","2004","adult_overweight","gender","Male","H",,,"",0.298666260270491,"0.236763407392742",1.19466504108196,1468447.44,"4",0,
"Eastern Asia","2004","adult_overweight","gender","Female","H",,,"",0.289874160967975,"0.2297457558238",1.1594966438719,1468447.44,"4",0,
"Eastern Asia","2005","adult_overweight","gender","Male","H",,,"",0.305868657945368,"0.244848993570544",1.22347463178147,1476389.87,"4",0,
"Eastern Asia","2005","adult_overweight","gender","Female","H",,,"",0.294484886565176,"0.235094124242302",1.1779395462607,1476389.87,"4",0,
"Eastern Asia","2006","adult_overweight","gender","Male","H",,,"",0.313264143019034,"0.253148587012948",1.25305657207614,1484261.197,"4",0,
"Eastern Asia","2006","adult_overweight","gender","Female","H",,,"",0.299172907459489,"0.240512080893176",1.19669162983796,1484261.197,"4",0,
"Eastern Asia","2007","adult_overweight","gender","Male","H",,,"",0.320821982825831,"0.261650505257078",1.28328793130333,1492100.716,"4",0,
"Eastern Asia","2007","adult_overweight","gender","Female","H",,,"",0.303909921085623,"0.245975161000624",1.21563968434249,1492100.716,"4",0,
"Eastern Asia","2008","adult_overweight","gender","Male","H",,,"",0.328509910368083,"0.2703285789972",1.31403964147233,1499929.012,"4",0,
"Eastern Asia","2008","adult_overweight","gender","Female","H",,,"",0.308666980411062,"0.251467938687458",1.23466792164425,1499929.012,"4",0,
"Eastern Asia","2009","adult_overweight","gender","Male","H",,,"",0.336292690411892,"0.279160387815299",1.34517076164757,1507766.06,"4",0,
"Eastern Asia","2009","adult_overweight","gender","Female","H",,,"",0.313433448300784,"0.25698365989549",1.25373379320313,1507766.06,"4",0,
"Eastern Asia","2010","adult_overweight","gender","Male","H",,,"",0.344141870586228,"0.288122073564435",1.37656748234491,1515611.224,"4",0,
"Eastern Asia","2010","adult_overweight","gender","Female","H",,,"",0.318182270957411,"0.262495250686893",1.27272908382964,1515611.224,"4",0,
"Eastern Asia","2011","adult_overweight","gender","Male","H",,,"",0.351957694648135,"0.297137543225347",1.40783077859254,1523469.477,"4",0,
"Eastern Asia","2011","adult_overweight","gender","Female","H",,,"",0.322856995837065,"0.267967775005142",1.29142798334826,1523469.477,"4",0,
"Eastern Asia","2012","adult_overweight","gender","Male","H",,,"",0.359759304237416,"0.306221464716536",1.43903721694966,1531293.263,"4",0,
"Eastern Asia","2012","adult_overweight","gender","Female","H",,,"",0.327459361907611,"0.273385859016151",1.30983744763045,1531293.263,"4",0,
"Eastern Asia","2013","adult_overweight","gender","Female","H",,,"",0.331988808533032,"0.278745541027191",1.32795523413213,1538961.215,"4",0,
"Eastern Asia","2013","adult_overweight","gender","Male","H",,,"",0.367544957074576,"0.315389364137904",1.4701798282983,1538961.215,"4",0,
"Eastern Asia","2014","adult_overweight","gender","Male","H",,,"",0.375336668070844,"0.324633546059068",1.50134667228338,1546313.52,"4",0,
"Eastern Asia","2014","adult_overweight","gender","Female","H",,,"",0.33646023578885,"0.284067614377965",1.3458409431554,1546313.52,"4",0,
"Eastern Asia","2015","adult_overweight","gender","Female","H",,,"",0.340876322229894,"0.289347908401748",1.36350528891958,1553224.305,"4",0,
"Eastern Asia","2015","adult_overweight","gender","Male","H",,,"",0.383143607621962,"0.333969935034243",1.53257443048785,1553224.305,"4",0,
"Eastern Asia","2016","adult_overweight","gender","Female","H",,,"",0.345205139877041,"0.294536259159008",1.38082055950817,1559644.896,"4",0,
"Eastern Asia","2016","adult_overweight","gender","Male","H",,,"",0.390902852955886,"0.34328855335063",1.56361141182354,1559644.896,"4",0,
"Northern Europe","1999","adult_overweight","gender","Male","H",,,"",0.554554795182454,"0.575914369869833",5.54554795182454,94006.158,"10",0,
"Northern Europe","1999","adult_overweight","gender","Female","H",,,"",0.471058931321938,"0.480463682543926",4.71058931321938,94006.158,"10",0,
"Northern Europe","2000","adult_overweight","gender","Female","H",,,"",0.474421292200134,"0.485412526860808",4.74421292200134,94275.324,"10",0,
"Northern Europe","2000","adult_overweight","gender","Male","H",,,"",0.560275706293653,"0.582014937083058",5.60275706293653,94275.324,"10",0,
"Northern Europe","2001","adult_overweight","gender","Male","H",,,"",0.565946231812359,"0.588073511592034",5.65946231812359,94545.045,"10",0,
"Northern Europe","2001","adult_overweight","gender","Female","H",,,"",0.477759404486536,"0.490349806705139",4.77759404486536,94545.045,"10",0,
"Northern Europe","2002","adult_overweight","gender","Male","H",,,"",0.571563019847603,"0.594077516143198",5.71563019847603,94823.435,"10",0,
"Northern Europe","2002","adult_overweight","gender","Female","H",,,"",0.481075923531284,"0.495264291655049",4.81075923531284,94823.435,"10",0,
"Northern Europe","2003","adult_overweight","gender","Male","H",,,"",0.577113138255604,"0.600011231272952",5.77113138255604,95146.356,"10",0,
"Northern Europe","2003","adult_overweight","gender","Female","H",,,"",0.484360203055602,"0.500145173916078",4.84360203055602,95146.356,"10",0,
"Northern Europe","2004","adult_overweight","gender","Male","H",,,"",0.582597533369505,"0.605876024810917",5.82597533369505,95561.318,"10",0,
"Northern Europe","2004","adult_overweight","gender","Female","H",,,"",0.487617473579367,"0.504995946079901",4.87617473579367,95561.318,"10",0,
"Northern Europe","2005","adult_overweight","gender","Male","H",,,"",0.588001230831897,"0.611652199307243",5.88001230831897,96098.209,"10",0,
"Northern Europe","2005","adult_overweight","gender","Female","H",,,"",0.490837604236053,"0.509804723385972",4.90837604236053,96098.209,"10",0,
"Northern Europe","2006","adult_overweight","gender","Female","H",,,"",0.494034143824606,"0.514585327736713",4.94034143824606,96775.297,"10",0,
"Northern Europe","2006","adult_overweight","gender","Male","H",,,"",0.593343734527602,"0.617365898339461",5.93343734527602,96775.297,"10",0,
"Northern Europe","2007","adult_overweight","gender","Female","H",,,"",0.497207693991977,"0.51933736575632",4.97207693991977,97571.476,"10",0,
"Northern Europe","2007","adult_overweight","gender","Male","H",,,"",0.598613483364979,"0.62299277884417",5.98613483364979,97571.476,"10",0,
"Northern Europe","2008","adult_overweight","gender","Female","H",,,"",0.500349562814118,"0.524043947199611",5.00349562814118,98428.91,"10",0,
"Northern Europe","2008","adult_overweight","gender","Male","H",,,"",0.603812979282163,"0.628529202556358",6.03812979282163,98428.91,"10",0,
"Northern Europe","2009","adult_overweight","gender","Female","H",,,"",0.503468364979723,"0.528707269830548",5.03468364979723,99266.419,"10",0,
"Northern Europe","2009","adult_overweight","gender","Male","H",,,"",0.608947159486578,"0.633974601799003",6.08947159486578,99266.419,"10",0,
"Northern Europe","2010","adult_overweight","gender","Female","H",,,"",0.506569059299816,"0.533310591748241",5.06569059299816,100025.524,"10",0,
"Northern Europe","2010","adult_overweight","gender","Male","H",,,"",0.614021884250674,"0.639318978301191",6.14021884250674,100025.524,"10",0,
"Northern Europe","2011","adult_overweight","gender","Female","H",,,"",0.509649935969783,"0.537856923678537",5.09649935969783,100684.304,"10",0,
"Northern Europe","2011","adult_overweight","gender","Male","H",,,"",0.619045012807698,"0.644574872548236",6.19045012807698,100684.304,"10",0,
"Northern Europe","2012","adult_overweight","gender","Female","H",,,"",0.51271546316209,"0.542346362971947",5.1271546316209,101259.081,"10",0,
"Northern Europe","2012","adult_overweight","gender","Male","H",,,"",0.624019242279214,"0.649749465210499",6.24019242279214,101259.081,"10",0,
"Northern Europe","2013","adult_overweight","gender","Female","H",,,"",0.51577156362645,"0.546793042069895",5.1577156362645,101776.565,"10",0,
"Northern Europe","2013","adult_overweight","gender","Male","H",,,"",0.628954090980568,"0.654858025370195",6.28954090980567,101776.565,"10",0,
"Northern Europe","2014","adult_overweight","gender","Male","H",,,"",0.633868099726378,"0.659930488049238",6.33868099726378,102280.14,"10",0,
"Northern Europe","2014","adult_overweight","gender","Female","H",,,"",0.518826287389482,"0.551221791551875",5.18826287389482,102280.14,"10",0,
"Northern Europe","2015","adult_overweight","gender","Female","H",,,"",0.521885165402036,"0.555644745604128",5.21885165402036,102801.402,"10",0,
"Northern Europe","2015","adult_overweight","gender","Male","H",,,"",0.638769776181534,"0.664977857038091",6.38769776181534,102801.402,"10",0,
"Northern Europe","2016","adult_overweight","gender","Female","H",,,"",0.52495806961731,"0.560063826889486",5.2495806961731,103345.576,"10",0,
"Northern Europe","2016","adult_overweight","gender","Male","H",,,"",0.643658620011657,"0.669987579791089",6.43658620011657,103345.576,"10",0,
"Northern Africa","1999","adult_overweight","gender","Female","H",,,"",0.517987768827307,"0.51856632322144",3.10792661296384,169392.022,"6",0,
"Northern Africa","1999","adult_overweight","gender","Male","H",,,"",0.404977653324995,"0.399216634282589",2.42986591994997,169392.022,"6",0,
"Northern Africa","2000","adult_overweight","gender","Male","H",,,"",0.411427977133025,"0.40528745104018",2.46856786279815,172244.752,"6",0,
"Northern Africa","2000","adult_overweight","gender","Female","H",,,"",0.524162260132407,"0.524739870346988",3.14497356079444,172244.752,"6",0,
"Northern Africa","2001","adult_overweight","gender","Male","H",,,"",0.41789525382696,"0.411339699430949",2.50737152296176,175172.197,"6",0,
"Northern Africa","2001","adult_overweight","gender","Female","H",,,"",0.530286311019162,"0.530835576977958",3.18171786611497,175172.197,"6",0,
"Northern Africa","2002","adult_overweight","gender","Male","H",,,"",0.424384500140142,"0.417394289018571",2.54630700084085,178168.938,"6",0,
"Northern Africa","2002","adult_overweight","gender","Female","H",,,"",0.536376507090992,"0.536876714559949",3.21825904254595,178168.938,"6",0,
